,title,rev,genre,id,lyrics
1288,넋두리,0,Ballad,9642570,잘 지내니 잘 사는 것 같아친구들에게서 네 소식을 들어많은 날이 지나버렸지만마주했던 시간은 마치 어제 같아거니는 거리마다자꾸 네가 생각나언제쯤이면 이 시간이 무뎌질까이제 와 뭘 어떡해정말 아무것도 할 수 없잖아하나부터 열까지너로 물들어있어모두 다 거짓말 같아믿을 수 없잖아아침 눈을 떴을 때지금 이 모든 게 꿈이었음 좋겠어되돌릴 수 있다면네 손잡고 거닐던나 그때로 단 한번만안 된다는 걸 알아그래서 더 힘들어여전히 오늘도가슴이 답답해서수많은 밤 지샜지만이제 네 소식을 들어도 난 괜찮아너무 힘이 들 때면가끔 너의 이름만 불러 볼게하나부터 열까지너로 물들어있어모두 다 거짓말 같아믿을 수 없잖아아침 눈을 떴을 때지금 이 모든 게 꿈이었음 좋겠어되돌릴 수 있다면네 손잡고 거닐던나 그때로 단 한 번만안 된다는 걸 알아그래서 더 힘들지만단 한 번만이라도널 보고 싶어 스친 우연이라도한번 볼 수만 있다면그럼 덜 힘들까많은 밤을 지새도너의 기억을 다 지우진 못할 거야이런 게 사랑이라면다신 못할 것 같아나 그때로 단 한 번만안 된다는 걸 알아그래서 더 힘들어오늘도
1297,EVERYDAY,0,Hip-hop,30997649,"영화나 볼래 조조 너만 좋다면 난 고고 (고고씽)대답해 그냥 ㅇㅇ (She says, “Yes”)티켓 두 장은 로또  너 화장하지 마, 배불러더 이뻐지면 난 앰뷸런스Honeybee, honeybee 꼬여꽃을 쥔 건 Only oneThat's you, you woo wee넌 나의 종교, 일주일매일 영접할 수 있다면매일이 주일 Woo wee도대체 넌 뭔데 빈틈이 없네잘 웃다가도 토라지면 마음이 아파와I want you to love me, oh till I die yeah다 가져가 원한다면내 모든 오늘을, Babe넌 봐도, 봐도 끝이 안 보여넌 파도, 파도 매일 새로워월 화 수 목 금 토 일 가지곤부족해 하루를 더 만들 지경Everyday, day, every, everyday (With u, with u, with u)Everyday, day, every, everyday (With me, with me, with me)Everyday, day, every, everyday (일 주, 일 주, 일주일)Everyday, day, every, everyday (Everyday, yeah)피자, 파스타는 So so (yum, yum)네가 원함 난 ㄱㄱ (고고씽)수업 마치고 톡톡 (톡톡)만나면 반갑다고 뽀뽀 (chu)미소 한방에 정신이 픽픽픽전화긴 계속 링링링여사친 이젠 다 ㅂㅂㅂ정리하고 네게 올인인인Everyday 기도해 365일내 이름 대신 불러줘, My boy주머니에 찔러 넣은 손 꺼내서 내 손잡아 줘도대체 넌 뭔데 빈틈이 없네잘 웃다가도 토라지면 마음이 아파와I want you to love me, oh till I die yeah다 가져가 원한다면내 모든 오늘을, Babe넌 봐도, 봐도 끝이 안 보여넌 파도, 파도 매일 새로워월 화 수 목 금 토 일 가지곤부족해 하루를 더 만들 지경Everyday, day, every, everyday (With u, with u, with u)Everyday, day, every, everyday (With me, with me, with me)Everyday, day, every, everyday (일 주, 일 주, 일주일)Everyday, day, every, everyday잠이 뭐가 필요해 네가 필요해난 너와의 시간이 다 약이라서하나도 안 피곤해 아니 부족해더 가까이 이리 와 널 원해, 원해, 원해, 더Everyday, day, every, everyday (With u, with u, with u)Everyday, day, every, everyday (With me, with me, with me)Everyday, day, every, everyday (일 주, 일 주, 일주일)Everyday, day, every, everyday (Everyday, yeah)"
1337,"Young Wave (Feat. 행주, 보이비)",0,Hip-hop,30989546,알람이 ring ring ring새벽 다섯시가 땡치면회색 커튼을 걷어머리속은 빙빙빙충분하지 않은 잠을 마져 자고일어나서 하품을5분 뒤에 get it get it get it세수와 함께하는 양치는 치카 치카옷은 대충 입고 나와 빨리 빨리 빨리검은 카니발이 뒤에 기대 있어동네 친구들 부재중 전화야 안산에 언제 내려와미안 내가 요즘 쉴 틈도 없이 바빠Ya 다음에 서울 오면 같이 놀자tv에서 잘 보고 있어네가 원한 stage위에 너는 누구보다 행복해 보여웃는 네 모습을오랜만에 보는 것 같아다시 봐도 즐거워 보여더도 말고 덜도 말고딱 오늘만 같았으면더도 말고 덜도 말고딱 오늘만 같았으면어제 내가 맛봤던 달콤함이한낱 꿈이 아니길더도 말고 덜도 말고딱 오늘만 같았으면 해난 매일매일 오늘같길 원해I don't mind hate me or love me내일 또 내일 모레도 I do the same내일 또 내일 모레도 I do ma thangChilla got wavesChi Chilla got young wavesChilla got wavesChi Chilla got young wavesChilla got wavesChi Chilla got young waves난 매일매일 오늘같길 원해조명이 딱꺼짐과 동시에 내리는 막홀로 남겨진 기분과 커버린 거리감괜찮아 이미 겪었던거야가끔 집밥이 그리워도댓글창에 욕들이 반이라도잠도 못 자고 새벽을 맞이해도일년전과 같은 상황끊임없이 반복 되어도 찍찍했어다시 찍어줘 내가 예쁜 각도로더는 시선과 손짓을 피해도망가지 않아이게 내가 성장한 점I just keep it flex 하고 킥킥 대거울 안에 친구는 요즘 멋있네괜찮아 이일 땜에나는 매일이 즐거워포즈 잡아 직찍 해줘더도 말고 덜도 말고딱 오늘만 같았으면더도 말고 덜도 말고딱 오늘만 같았으면어제 내가 맛봤던 달콤함이한낱 꿈이 아니길더도 말고 덜도 말고딱 오늘만 같았으면 해난 매일매일 오늘같길 원해I don't mind hate me or love me내일 또 내일 모레도 I do the same내일 또 내일 모레도 I do ma thangChilla got wavesChi Chilla got young wavesChilla got wavesChi Chilla got young wavesChilla got wavesChi Chilla got young waves난 매일매일 오늘같길 원해 원해
1361,내일해,0,Dance,30990167,Come On Come On Come OnCome On LadiesComeback To Me Back To Me Back BoyCome On LadiesComeback To Me Back To Me Back BoyCome On Come On Come On아직도 난 네 앞에 서있지모면하고 싶은 맘 커져있지I Can Feel About Ur Feeling이런 네가 미워 Can't You Feel It뭐가 그리 급해 No No No대화조차 못해 No No No내가 널 붙잡을 시도조차 못하게 구네치사해 진짜 너 왜 이렇게 못 돼Woo 말하지 않아도 느껴져그러지 말고 날 안아줘여기서 그만 두잔 말은 말고 다시 돌아봐 My BabyBaby Just Stop Baby Just Stop이젠 내가 지겨운 거니 그냥 싫어진 거니그만두잔 말 못해 안달이 난 거니오늘 말고 내일 해 내일 해 내일 해 OR딱 하루만 Babe Babe Babe OR OR싫어 그런 네 표정아무리 생각해도 이건 아니래도난 못 받아들여지금이라도 Rewind 시켜줘더는 안 물을게 네 책임깨진 유리처럼 안 붙더라도내가 붙여볼게 Let's Get ItWoo 그런 말하지 말아줘그냥 장난이었다 말해줘여기서 그만 둘 생각은 말고 다시 돌아봐 My BabyBaby Just Stop Baby Just Stop이젠 내가 지겨운 거니 그냥 싫어진 거니그만두잔 말 못해 안달이 난 거니오늘 말고 내일 해 내일 해 내일 해 OR딱 하루만 Babe Babe Babe OR OR이렇게 내일이 지나면 매일이 힘들 것 같아아무 짓도 하지마시간이 계속 흘러간대도넌 내게 넌 내게 You Are Ma Ba BabeBaby Let's Get It Boy Don't Fake It Dum Muh Dum Muh DumDum Muh Dum Muh DumBaby Let's Get It Boy Don't Fake ItDum Muh Dum Muh Dum Dum Muh Dum Muh Dum Dum DumCome On LadiesDum Muh Dum Muh Dum Dum Muh Dum Muh DumCome On LadiesDum Muh Dum Muh Dum Dum Muh Dum Muh Dum Dum DumCome On Come On Come On이젠 내가 지겨운 거니 그냥 싫어진 거니그만두잔 말 못해 안달이 난 거니오늘 말고 내일 해 내일 해 내일 해 OR딱 하루만 Babe Babe Babe OR OR
1369,MADMAX (Feat. Woodie Gochild) (Prod. GroovyRoom),0,Hip-hop,30989545,I be I be through너는 뭐를 원해 내게사막에서 사랑 찾는 님들은별로 흥미 없으니깐다음 들어와서 대기해네가 무슨 말을 해도 나한테는 별로필요 없지 War boy들의 advice그런 거는 필요하진 않아 어딜 봐같이 음악 하는 내 친구 형아들은기대하고 있어내가 벌인 일을 계속 굴려 diceWhat what 오른쪽 turn right그렇지 이쪽으로 가야 돼넌 내가 시키는 거 해야 돼근데 세뇌 되는 건 좀 곤란해내 신념을 think about it이런 발언 때문에 나는 그대들의 적동시에 조금 삐져나온 못나를 불량품이라고 칭해 그냥다른 길로 걸을 테니 다시 부릉난 삭막한 사막 가운데단 하나의 길에서 벗어나려고 해I don’t wanna be War boy같음을 강요하지마Get out of my way잘 보란 말이야 난 다른 길을 가I I don't want to waste my time난 더 세게 밟아Yeah I feel like MADMAXI feel like MADMAX MADMAX MADMAXPrrrr PrrrrI feel like MADMAX MADMAXYeah I feel like MADMAXI feel like MADMAX MADMAX MADMAXSkrrr SkrrrI feel like MADMAX MADMAXYeah I feel like MADMAX그 당시 나는 또 designer squad물감 짜고 반대에 mic쥐어꿈의 장소를 아직 정해두지 않은내 발음이 날 끌어올려 저기 동쪽What WhatWhen I feeling good homies친구라는 게 넌 고작피 주머니잖아 right했던 거는 잠을 줄인 게 다인데네 오빠 래퍼들은 이해 못 해내가 바라본 방향넌 바로 딴지를 또 걸어Feeling like 성북에서bounce back으로 저기까지꿈이 있는 사람 중 절반의 반의 반이움직이는 사람이야아직도 내 말이 좀 같잖니Feel like that feel like that구름 위를 걸어 나를 신처럼 대해내가 말해줬던 것들도 지나온 거리도날 따라 오고 싶다면하나씩 부숴버려 MADMAX난 삭막한 사막 가운데단 하나의 길에서 벗어나려고 해I don’t wanna be War boy같음을 강요하지마Get out of my way잘 보란 말이야 난 다른 길을 가I I don't want to waste my time난 더 세게 밟아Yeah I feel like MADMAXI feel like MADMAX MADMAX MADMAXPrrrr PrrrrI feel like MADMAX MADMAXYeah I feel like MADMAXI feel like MADMAX MADMAX MADMAXSkrrr SkrrrI feel like MADMAX MADMAXYeah I feel like MADMAXWoo yeah do it right here사막 위에서 계속 walking by here큰 가방끈이 우리 어깨를세게 짓눌러도고갠 절대 떨구지 않기를뻔해지지 않게 계속 walking deadDo better life style 원하면 해그리고 내 face 툭하면바로 터져 burning이런 성격이 날 이젠 여기까지 밀어Yeah yeah deepYella hill that사막 위를 one two step ya나는 다시 걸어가야 해 yeDo you have a feel like thatDo you have a walking like thatDo you have a dream like that그냥 네 맘대로 해너도 너를 위해 rrrrrI feel like MADMAX MADMAX MADMAXPrrrr PrrrrI feel like MADMAX MADMAXYeah I feel like MADMAXI feel like MADMAX MADMAX MADMAXSkrrr SkrrrI feel like MADMAX MADMAXYeah I feel like MADMAX
1375,AIR,0,Dance,30997650,"여유로운 잠에서 두 눈을 뜨면제일 먼저 다가와 날 감싸는 너 (Hi)부드러운 너의 향기로 채워진 나의 첫 숨넌 나만의 하나뿐인 디퓨저네 존재 미세먼지 걸러주는 필터지친 날 감싸주는 쉼터고민과 걱정 무겐 이젠 너로 인해후 날아가는 깃털숨 들이켤 때 너와 내가하나 됨을 느껴 몸 안에서멀리 떨어져 있어도 눈 감아도바로 앞에 있는 것처럼 날 안아줘칙칙한 내 아침이언제부턴가 신선해너의 향기 때문에지친 내 하루 끝이이젠 당연히 웃게 돼네가 있기 때문에내 공기 속에 (air, air)Baby you in ma air (air, air)Girl 네가 없인 단 5분도 버틸 수 없어Baby you are ma air (air, air)Baby you are ma air내 몸을 감싸는 Fresh airBetter than cashmere너의 숨 내음이 베어있기에 내 방은 마치 애월어둠이 드리웠던지난날의 외로움그 마침표로 이어진 점선따라 접고 너로 얻은 새로운 내일칙칙한 내 아침이언제부턴가 신선해너의 향기 때문에지친 내 하루 끝이이젠 당연히 웃게 돼네가 있기 때문에내 공기 속에 (air, air)Baby you in ma air (air, air)Girl 네가 없인 단 5분도 버틸 수 없어Baby you are ma air (air, air)Baby you are ma air어쩌면 내가 널 너무 당연하게여기고 있는 걸지도 몰라하지만 네가 없으면 난 숨을 쉴 수 없어그러니까 Baby please stay with me칙칙한 내 아침이언제부턴가 신선해너의 향기 때문에지친 내 하루 끝이 이젠 당연히 웃게 돼네가 있기 때문에내 공기 속에 (air, air)Baby you in ma air (air, air)Girl 네가 없인 단 5분도 버틸 수 없어Baby you are ma air (air, air)Baby you are ma airHands up in the air저기 저 태양을 가리게텐션 좀 올릴게내숭 떠는 너도 춤추게Hands up in the air저기 저 구름이 잡히게계속 좀 흔들게멀리서도 네가 보이게"
1378,아름다운 (Feat. 헤이즈),0,Ballad,30997779,아름다운 너의 두 눈이 오늘은 조금 다른 것 같아아름다운 너의 목소리 조금 떨리는 것만 같아한동안 많이 참은 것 같은 하지 못했던 말들과 비겁한 눈물을 꺼내버린 너아름답지 않아 나를 돌아서는 네 뒷모습이 너무 아파너답지 않아 내가 알던 너는 모두 거짓말 같아네가 아닌 것 같아 믿고 싶지 않아 꿈을 꾸는 거라면 나를 깨워줘아름답지 않은 이런 이별과 너완 어울리지 않잖아몇 번을 말해 네가 잘못한 게 있는 게 아니라고네가 싫어진 건 아닌데 몰라 정말 모르겠어 나도더 이상은 아닌 것 같애  도저히 그려지지가 않는 미래핑계가 아냐 너를 위해서도 이게 맞아 냉정하게 잘 생각해사랑한 시간들은 더럽히고 싶진 않아 우리 살아가는 동안 아름다운 추억으로나마 남길 수 있게아름답게 돌아설 수 있게 도와줘 눈감아줘 떠나줘나를 놓아줘아름답지 않아 나를 돌아서는 네 뒷모습이 너무 아파너답지 않아 내가 알던 너는 모두 거짓말 같아네가 아닌 것 같아 믿고 싶지 않아 꿈을 꾸는 거라면 나를 깨워줘아름답지 않은 이런 이별과 너완 어울리지 않잖아가 제발 가지 마
1383,손만 잡고 자자 (TURN OFF THE LIGHT) (MINO SOLO),0,Hip-hop,30997652,"안간힘 쓰는데 넌 아무것도 몰라 몰라 아는듯하는데 모르는 척이거나   예쁜 두 다리는 야리야리 눈썹을 가린 앞머리까지오아시스 같은 눈이 마치날 잡고 놓아주질 않아 속앓이Ain't nobody knows 애국가를 외워내일 후회할 테니까굳이 굳이 또 네가 시작한다면 말리진 않을 테지만 작은 소녀 그, 그, 그 입술을 치워난 순수하지 않아 Baby 안간힘 남자의 본능 두근대악마의 속삭임에 불붙네시작은 네가 했어 I can't stop it그냥 손만 잡고 자자날 그냥 잠재우고 싶어사실은 불태우고 싶어그냥 손만 잡고 자자인연을 시작하고 싶어사실은 끝장 보고 싶어  You know 어쩌면 너도 원할 수도 있잖아 이불 속 미묘한 긴장감우린 진작에 삼켰지 선악과무서운 건 당연해 원래 시작이 반반반한 얼굴이 의구심을 낳네Hold up, 나 홀로 망상해난 퓨어한 너에게 자연재해 모르겠어 머리는 뱅뱅작은 소녀 그, 그, 그 입술을 치워난 순수하지 않아 Baby 안간힘 남자의 본능 두근대악마의 속삭임에 불붙네시작은 네가 했어 I can't stop it 그냥 손만 잡고 자자날 그냥 잠재우고 싶어사실은 불태우고 싶어그냥 손만 잡고 자자인연을 시작하고 싶어사실은 끝장 보고 싶어  Uh, uh 어린이는 자어른은 잠이 통 안 와커져만 가는 이 맘고개를 숙이고Uh, uh 어린이는 자어른은 잠이 통 안 와지끈지끈 머리 아파와Good night 그냥 손만 잡고 자자날 그냥 잠재우고 싶어사실은 불태우고 싶어그냥 손만 잡고 자자인연을 시작하고 싶어사실은 끝장 보고 싶어 불 꺼"
1385,그대니까요,0,Drama,30989466,사랑한다 말하는 그댈 보면왠지 모르게 이렇게 아파 와서로 다른 그런 마음까지도안아줄게요 그대의 모든 것꽃잎은 시들고 계절은 변해도영원한 내 사랑 그 마음뿐이에요가슴 아파도 난 그대니까요기억해요 기다려요 그대함께 할 수 없는 그 순간에도나는 그대를 생각할거에요수 많았던 사람 중에 우리가만난 이유가 있을 거에요사람이 사랑을 기다리는 일이얼마나 아픈지 그대는 모르나요시간이 가도 난 그대니까요그 사랑을 기억해요 그대아무래도 돌아서는 건 아냐너에게 바라는 건 하나내 손을 놓지 말아요슬프게 말아요 떠나지 말아요영원한 내 사랑 그 마음뿐이에요시간이 가도 난 그대니까요사랑해요 사랑해요 그대
1392,What is Love?,0,Dance,31006730,매일같이 영화 속에서나 책 속에서나 드라마 속에서 사랑을 느껴 Um 사랑을 배워 내 일처럼 자꾸 가슴이 뛰어 두근두근거려 설레임에 부풀어 올라 Um 궁금해서 미칠 것만 같아 Ooh 언젠간 내게도 이런 일이 실제로 일어날까 그게 언제쯤일까 어떤 사람일까 I wanna know 사탕처럼 달콤하다는데 I wanna know 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 I wanna know 하루 종일 웃고 있다는데 I wanna know 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 지금 이런 상상만으로도 떠올려만 봐도 가슴이 터질 것 같은데 Um 이렇게 좋은데 만일 언젠가 진짜로 내게 사랑이 올 때 난 울어버릴지도 몰라 Um 정말 궁금해 미칠 것만 같아 Ooh 언젠간 내게도 이런 일이 실제로 일어날까 그게 언제쯤일까 어떤 사람일까 I wanna know 사탕처럼 달콤하다는데 I wanna know 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 I wanna know 하루 종일 웃고 있다는데 I wanna know 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 지금 세상 어느 곳에 살고 있는지 도대체 언제쯤 나와 만나게 될는지 언제 어떻게 우리의 인연은 시작될는지 모르지만 느낌이 어쩐지 진짜 좋을 것 같아 왠지 영화 드라마보다도 더 멋진 사랑이 올 거야 내 예감 언제나 맞지 어서 나타나봐 나는 다 준비가 됐지 Ready 어디 있을까 찾아낼 거야 어디 있을까 보고 싶어 죽겠어 더 이상 참을 수 없을 것만 같아 사탕처럼 달콤하다는데 하늘을 나는 것 같다는데 I wanna know know know know What is love 사랑이 어떤 느낌인지 하루 종일 웃고 있다는데 세상이 다 아름답다는데 I wanna know know know know What is love 언젠간 나에게도 사랑이 올까 I wanna knowI wanna knowI wanna know know know knowWhat is loveI wanna know I wanna knowI wanna knowI wanna knowI wanna know know know knowWhat is loveI wanna know
1414,花요일 (Blooming Day),0,Dance,31009483,Hey there don’t move내 눈에 너를 담아내는 중이야싫지 않은 표정that’s the key내 지친 하루의 끝에난 너만 보고 싶으니까네 생각이 매일 움트다작은 감정으로 돋아나어느새 내 몸속 깊숙이 넌 자랐나 봐바라보기에는 모자라손이 닿아버린 그 순간네가 내 맘속에 피어나So babycan I be your boyfriend can I네가 알지 못한 세상 알려 주고 싶어So babycan I be your boyfriend can I네가 원한다면 그걸 전부 주고 싶어Oh baby oh baby너의 향기가 내게 흠뻑 배일 수 있게Oh baby oh baby이제 대답해 줘 oh오늘 기분은 blue틀에 갇힌 일상에늘 같은 mood넌 나를 풀어내는master key황홀한 네 색깔이내 하루를 바꾸지 yeah네 생각이 매일 움트다어떤 감정으로 돋아나어느새 내 몸속깊숙이 넌 자랐나 봐너의 색에 나도 물들어손이 닿아버린 그 순간네가 내 하루에 피어나So babycan I be your boyfriend can I네가 알지 못한 세상 알려 주고 싶어So babycan I be your boyfriend can IAll I need is love babe네가 원한다면 그걸 전부 주고 싶어Oh baby oh baby너의 향기가 내게 흠뻑 배일 수 있게Oh baby oh baby이제 대답해 줘 ohEy oh 장난스런 너의 반응에Say oh 머린 어질하고 아득해KO girl you knock me outyou knock me out 날 oh baby날 비추는 까만 두 눈이 또내게 속삭이는 너의 새빨간그 입술이 yeah alright닿을 듯한 너의 두 손이너무 아름다워 넌 나를 숨 막히게 해Can ICan I be your boyfriend can I너의 하루 끝과 시작 내가 되어 줄게So baby can I be your boyfriend can I네가 가장 아름답게 널 피울 수 있게Oh baby oh baby너의 향기가 내게 흠뻑 배일 수 있게Oh baby oh baby이제 대답해 줘 oh hey
1422,Adios (Prod. BOYCOLD),0,Hip-hop,31004550,욕망은 운명이 운명은 욕망이 아님 욕망이 만들어 낸 운명 위에 Swerving 삶이란 영화의 감독이 되어버린 오래된 어린 녀석의 큐 큐사인 마치 Kubrick 키워버린 것도 나니 치워버릴 것도 나인 것이 맞는 거야 애초에 애증의 관계였던 거지 영감을 주는 동시에 대부분을 가져갔으니 등가교환이라 칭하기엔 저울은 많이 기울었지 Ti tiki ta 와리가리 tik tok 시간 금이니까 Shawty respect my time 참으로 흐릿한 그림만 봐온 게 네 덕이었으니 뿌린 대로 거둬야지 alright 나는 아이 같지만 한심하게 만든 건 하늘과 빛 대신 그림자를 보게 만든 건 Shawty whoo 넌 최고의 피난처였어 Now young boy gotta go 이젠 놔줄 때 됐어 Oooh oooh oooh make me sorry Aah aah aah let me do it Yeah yeah yeah pass it to me Mmm mmm adios my shawty Oooh oooh oooh make me sorry Aah aah aah let me do it Yeah yeah yeah pass it to me Mmm mmm adios my shawty 내 가시는 널 찌르고 흐른 피는 머릴 적셔 난 장미가 되었고 넌 여전히 원하지 이걸 그저 비슷해지길 바랬던 어린이에게 넌 키를 넘을 정도의 짐을 주었고 But look 해냈어 깨어났네 without you 열 받네 원동력으로 엔진 Be like vrooom 난 꿈에서 깨어난 dreamer 나는 중 지나쳐 이번 역 pass하는 train처럼 슝 한편으론 감사해 덕분에 어떻게 덤덤해 지는 법을 알았기에 앞으로의 행들은 농담에 불과해 웃고 있잖아 지금 완전 멍청하게 물 흐르듯 살아왔고 답하지 못한 물음엔 또 다른 물음이 꼬리를 물며 질문들은 맞물려 허물이 되었고 철들고 물불 안 가리고 살아왔다면 누구보다 강한 사람이 되어버린 걸지도 Oooh oooh oooh make me sorry Aah aah aah let me do it Yeah yeah yeah pass it to me Mmm mmm adios my shawty Oooh oooh oooh make me sorry Aah aah aah let me do it Yeah yeah yeah pass it to me Mmm mmm adios my shawty Twilght조화로울 수 없는 걸까 우린Late night meditationI call it 기분 좋은 depression연극 신물 나도 역할은 다해야지Now who's the man on the mission언제 즈음이야 HAON의 Promotion배우기보단 감독이 되고파그러나 너의 추악함에서날 발견하고 배우지 또한거울 보듯 한 삶이 텅 빈나를 풍요롭게 하니오 난 처음 질문에 대한답을 깨우친 것 같아
1430,붕붕 (Feat. 식케이) (Prod. GroovyRoom),0,Hip-hop,31019584,Black에서 brownbrown에서 yellowyellow에서 whitewhite에서 what많은 곳을 도돌아 보고 왔지만다음 곳은 가봐야만 알 것 같아Shawty I’m flying마음이 붕 떠여긴 밑도 위도 윈도우도 없어하늘이 파래서 다행이야너의 눈엔 내가 돌고래처럼보일 테니까난 붕 떠 like 풍선툭 뚝 떨어져도 밑에는 쿠션아님 Ocean 바람이 날 모셔상품이 되어버린나의 emotion ya속 시원 하게 뱉어버린 한숨들은추진력이 되었고슝 하고 뛰쳐나간 날너는 어떻게 보고 있어나 나 삐끗하고 떨어지던 와중 펴펴버린 날개를 타고치 치워버린 것들의 위로 비비행 아닌 비행을 하며뛰 뛰어 구름들을 즈려 밟고바람이 발등의 위로 불어도 푸르구나 우리들은 두 날개로날아가는 중 like먹구름 쿠릉 let’s get itFinally famous근데 이게 무슨 의미인가 싶어나도 모르게 툭 튀어나온 말이다시 귀로 돌아와서 입안에 씹혀만물에 대한 감사현재 내게 삶이란 건 이런 거지Shawty I don’t get it그게 뭐가 됐든지부모님이 주신 이름처럼나는 그저 온 김에 하지어디로 가는지 몰라Just swerving어디로 가는지 몰라 저 멀리에날아가서 구름 밟아나는 발자국을 남겨Cuz I don’t see you anymoreanymore시동 걸어vroom vroom달려 like 추추 날아다녀 붕붕And I don’t give a whatSet me free 하늘 위Set me freeI never let me downSet me free 하늘 위Set me freeI never let me down떨어지는 내 모습보게 된다 해도 난 자유로울래떨어지는 내 모습바람에 부딪혀더 높게 뛰어오를 수 있을 것 같아I never go skrtCuz I fly I don’t run잘 보라고나는 더 많은 걸 경험할거야내가 발을 딛는 거기발자국 남기고 saucin’발자국 남기고 saucin’난 발자국 남기고Seoul city 위로날아 올라가지하늘이 까맣게 보일 때까지난 더 자유롭게비행해도 별 탈은 없겠지걱정 get outta my way걱정 get outta my way어디로 가는지 몰라Just swervin'어디로 가는지 몰라 저 멀리에날아가서 구름 밟아나는 발자국을 남겨Cuz I don’t see you anymoreAin’t got no problem ya ya발목에 족쇄를 풀어억지로 걸어왔던 본래발을 구르던 이 땅과의 안녕 ya ya꽤나 많이 둘러봤어현재의 나에 대한 반성plus 휘몰아치는 함성And I don’t give a whatSet me free 하늘 위Set me freeI never let me downSet me free 하늘 위Set me freeI never let me down어디로 가는 건지 모르지만just swervin’가능태를 따라 흐르듯이let me call it걸음걸이 팔자고무한대를 그려 그건 닮아있네질리게 따른 영혼의 동선Impossible 사이에 space를 봐I’m possible party 는계속돼야지 누가 빠지든이글이글 기름 부어 피 흘리는지금 리듬 빙글빙글하루 이틀 믿은 칠흑 속의 믿음 ya
1457,전혀 (Feat. 우원재) (Prod. GroovyRoom),0,Hip-hop,31019586,비관론자의 mind 피해망상 100% 찍고이제 다시 날 탓 할 차례 현주소 지하방이 가장 춥고 아름다워고맙고 또 아프고 아빠에게는 너무 미안해 가족들을 본지 한 달이 넘었는데도별로 보고 싶지 않아 미안해앞에만 가면 내가 무너질 것 같아서이사를 간 집 모양도 모르는 거야 미안해 좀 나아졌냐 묻는다면 내 대답은 전혀해 뜨고 한참 울고 다시 눈떠보면 저녁바쁜 게 좋은 거란 말이 좋은 건지따지는 나도 참 지긋지긋 한 거지 엄마 편의점 더 안 해도 될 때까지 벌고엄마 좋아하는 시골 가서 살게 해줄게이말 지킬 순 있겠지나 자신 없는데 이 말 지켜내야만 해 나 자신 없는데저기 빈첸 쟤는 거 뭐가 힘들다고전부 컨셉이지 벗겨봐야 돼 그렇게 말한 니가 해명할래 내 오른팔에 대해That day was worst 엎어져 버린 beauty cake 다섯도 없는 공연장에서도 행복했던 무대 위아직도 못 잊어 이제 그럴 일 없어 민규야 형만 꼭 믿고 따라와난 불행해도 가족들은 웃게 해줘야지 맞아난 불행해야 마땅할 놈 전혀내 사고방식부터 문제행복하기도 마땅한데 전혀 행복하지 않은 게 또 문제난 불행해야 마땅할 놈 전혀내 사고방식부터 문제행복하기도 마땅한데 전혀 행복하지 않은 게 또 문제야 너 좀 유명해졌더라친구들이 학교에서 너 얘기 많이 하더라 많이 힘들었지 그치 근데 이제 인기도 얻었고곧 돈도 네 손으로 벌 거니까 행복해 이제아니 전혀 쉿걍 배부른 소리하는 건데 난 아직도 여전해 달라진 건 날 보는 네 시선이지 전혀그때보다 행복한 것 같지도 않아 난 전혀 야 되도 않는 소리하지마 노래방에서 따라 불렀었던 가수가 너한텐 가깝잖아 이제 대체 어떤 비수가너한테 꽂혀 그리 아파해 힘든 척 하지마미안 근데 난 원래 이런 놈이라서너에겐 예쁜 꽃이 나에겐 독초밖에 안돼 독촉하지마 나 나름 노력 중 인데 잘 버틸라고 이런 내가 컨셉이래 그냥 놔버릴라고그래 다 그대로잖아 매번 아파하는 것도나 하룰 멀다 하고 귀향을 고민하는 것도매일 좋다 하는 책 읽고 누군 부러워하는 게이거 싹 다 발악에 불과하는 게 어려서 그래 다 그대로TV 나와서 나 정신 병자요 하면 좀 덜 쪽팔릴줄 알았는데요 뭐다 전혀 반대로돈 맛 도 봤고 그럼 행복해 마땅한거지 잠깐 여기서 누가 억울한 게 맞겠어다 모순 돈과 명성은 인생의 전부가 아니라매빈첸아 돈 벌어도 또 쫄딱 망해도 똑같애여긴 불행마저 등수를 매기거든내 눈 풀린 하루는 not bad 딴 세상이 훨 낫거든저기 빈첸 쟤는 거 뭐가 힘들다고전부 컨셉이지 벗겨봐야 돼 그렇게 말한 니가 해명할래 내 오른팔에 대해That day was worst 엎어져 버린 beauty cake 다섯도 없는 공연장에서도 행복했던 무대 위아직도 못 잊어 이제 그럴 일 없어 민규야 형만 꼭 믿고 따라와난 불행해도 가족들은 웃게 해줘야지 맞아난 불행해야 마땅할 놈 전혀내 사고방식부터 문제행복하기도 마땅한데 전혀 행복하지 않은 게 또 문제난 불행해야 마땅할 놈 전혀내 사고방식부터 문제행복하기도 마땅한데 전혀 행복하지 않은 게 또 문제
